"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","DelIn2Yr"
0.005922381,74,0,0.174004561,12,0,1,0,"0"
0.373019737,63,0,0.216827124,6,0,1,0,"0"
0.108494201,50,0,0.373964088,9,0,2,0,"0"
0.765808548,35,0,0.336024606,3,3,0,1,"1"
0.016899155,47,0,0.002806624,2,0,0,0,"0"
0.137698604,77,0,0.208223312,6,0,0,0,"0"
0.082680397,43,0,0.840868637,7,0,1,0,"0"
0.031351916,55,0,0.515743496,22,0,2,0,"0"
0.9999999,36,0,0.234896401,5,0,1,0,"0"
0.753004788,47,1,0.645268234,12,0,1,0,"0"
0.08589146,38,0,635,12,0,0,0,"0"
0.015699477,47,0,0.2856619,7,0,1,0,"0"
0.003124609,39,1,0.178154426,6,1,0,0,"0"
0.029340818,69,0,0.502774573,10,0,4,0,"0"
0.988842575,67,0,0.318875025,6,0,0,0,"0"
0.010601996,76,0,23,8,0,0,0,"0"
0.432928354,59,0,0.062394604,2,0,0,0,"0"
0.031665787,51,0,50,5,0,0,0,"0"
0.391223876,35,0,0.613096726,7,0,1,0,"0"
0.389980977,29,1,0.169471154,7,0,0,0,"0"
0.941058941,39,1,0.119104542,7,4,0,2,"1"
0.073720566,76,0,0.202265911,12,0,1,0,"0"
0.741597121,45,0,5257,13,1,4,0,"1"
0.022856759,58,0,613,11,0,1,0,"0"
0.016715666,66,0,5,3,0,0,0,"0"
0.134996658,62,0,0.554613157,11,0,2,0,"0"
0.347341167,49,0,8656,24,0,4,0,"0"
0.030601342,60,0,0.116859946,14,0,1,0,"0"
0.202055336,52,0,0.466586672,22,0,2,0,"0"
0.823670532,38,0,0.14427157,4,0,0,0,"0"
0.093367953,65,0,3550,22,0,3,0,"0"
0.093437521,41,0,0.010892116,3,0,0,0,"0"
0.326471294,39,0,1.278934625,10,0,1,0,"0"
0.16824483,32,0,0.092536099,5,0,0,0,"0"
0.637313635,58,0,0.12343665,2,0,0,0,"0"
0.330396916,44,0,0.349625032,19,0,1,0,"0"
0.169468121,36,0,3949,4,0,2,0,"0"
0.406427995,52,0,2.286285486,12,0,2,0,"0"
0.041155949,56,0,0.412289203,15,0,1,0,"0"
0.06022187,54,0,0.354202544,12,0,4,0,"0"
0.152953882,52,0,0.547484172,6,0,1,0,"0"
0.149093925,53,0,3724,4,0,1,0,"0"
0,76,0,0.089454739,9,0,0,0,"0"
0.637661133,31,0,0.573531454,12,0,2,0,"0"
0.05103904,45,1,0.357707805,4,0,1,0,"0"
0.381261938,54,0,0.708425232,12,0,2,0,"0"
0.410215235,63,0,0.26602057,11,0,0,0,"0"
0.790867346,71,0,0.561262607,6,0,2,0,"0"
0.179184785,31,0,0.164749933,9,0,0,0,"0"
0.100964485,65,0,0.209547787,9,0,2,0,"0"
0.006283535,63,0,1994,10,0,1,0,"0"
0.051881082,34,0,0.43091515,7,0,1,0,"0"
0.128697956,64,0,0.421830005,10,0,3,0,"0"
0.53165436,61,0,0.826185102,14,0,1,0,"0"
0.11321622,50,1,1.092453773,16,0,1,0,"0"
0.500357115,32,0,1.580521145,7,0,1,0,"0"
0.9999999,53,2,0.004736344,8,3,0,0,"0"
0.079292201,76,0,0.124238508,15,0,1,0,"0"
0.082952748,39,0,0.914618909,9,0,2,0,"0"
0.000857129,52,0,0.229233173,8,0,2,0,"0"
0.003099845,79,0,0.00029985,1,0,0,0,"0"
0.302085475,50,0,0.37944664,11,0,0,0,"0"
0.428739282,44,0,0.636389603,8,0,1,0,"0"
0.806387226,41,0,0.036385446,1,0,0,0,"0"
0.097218622,45,0,0.950146628,5,0,1,0,"0"
0.31576917,33,0,0.287428667,13,0,0,0,"0"
0.005794575,44,0,0.000852031,5,0,0,0,"0"
0.021990177,47,0,2373,10,0,1,0,"0"
0.080105006,71,0,0.122125411,7,0,1,0,"0"
0.011969198,62,0,1337,9,0,1,0,"0"
0.114267082,31,0,3.682634731,7,0,1,0,"0"
0.9999999,57,0,0.082717064,2,0,0,0,"0"
0.131747744,85,0,0.093495935,7,0,0,0,"0"
0.9999999,30,0,0,0,1,0,0,"0"
0.546708791,54,0,0.310278393,17,0,2,0,"0"
0.013468329,46,0,0.008142117,3,0,0,0,"0"
0,24,0,0.182817183,5,0,0,0,"0"
0.177437922,61,0,0.214050706,13,0,2,0,"0"
0.359321391,39,2,0.348706412,8,0,1,0,"0"
0.460824227,29,0,304.5,10,0,0,0,"0"
0.159206324,47,2,0.317225578,11,0,2,0,"0"
0.767519373,38,0,0.130408654,6,0,0,0,"0"
0.049774898,55,0,1.898101898,11,0,1,0,"0"
0.292490216,66,0,0.212680578,8,0,1,0,"0"
0.499259759,58,0,0.437600552,6,0,2,0,"0"
0.351024163,41,0,0.214959887,22,0,2,0,"0"
0.022655638,72,0,41,5,0,0,0,"0"
0.9999999,51,0,0.233369292,2,0,0,0,"0"
0.953478519,54,1,0.212205528,6,0,1,0,"0"
0.04128235,56,0,0.214078746,7,0,1,0,"0"
0.056047198,50,0,0.060483217,2,0,0,0,"0"
0.3712036,44,0,0.53891204,6,0,3,0,"0"
0.862316107,64,3,2474,6,0,2,0,"1"
0.945409094,46,0,0.120526905,4,0,1,0,"0"
0.618846038,43,0,0.166474179,2,0,0,0,"0"
0.242307098,61,0,0.24051539,8,0,2,0,"0"
0.197800367,62,3,826,4,0,0,0,"0"
0.313889387,59,0,0.316701138,5,0,1,0,"0"
0,67,0,101,12,0,0,0,"0"
0.023056013,58,0,0.00979804,5,0,0,0,"0"
0.160238743,50,0,1.722615436,25,0,6,0,"0"
0.07247511,70,0,0.284716919,5,0,2,0,"0"
0.703286448,29,0,0.166228301,2,0,0,0,"0"
0.35423169,52,1,0.133143343,7,0,1,0,"0"
0.031416272,60,0,0.315994021,9,0,1,0,"0"
0.058396107,74,0,5216,8,0,1,0,"0"
0.375128844,65,1,0.251513809,9,0,1,0,"0"
0.103567356,64,0,0.428053586,20,0,1,0,"0"
0.693516459,51,0,0.491046269,11,0,1,0,"0"
0.173826174,51,0,5,4,0,0,0,"0"
0.13800755,41,0,0.265061245,10,0,2,0,"0"
0.033827266,71,0,0.128490401,5,0,0,0,"0"
0.06354844,65,0,0.214969709,5,0,2,0,"0"
0.094684216,32,0,0.089413448,4,0,0,1,"0"
0.860759494,38,0,0.347964377,4,0,0,0,"0"
0.376910337,72,0,0.932553957,11,0,1,0,"0"
0.004563352,79,0,0.693112467,6,0,1,0,"0"
0.688549546,66,0,1.425940138,8,0,1,0,"0"
0.658201335,62,0,0.516586538,15,0,0,0,"0"
0,21,0,2,1,0,0,0,"0"
0.055771758,29,0,1646,12,0,1,0,"0"
0.014561448,57,0,0.341849562,6,0,1,0,"0"
0.28822853,55,0,0.457187971,17,0,3,0,"0"
0.180794778,55,0,0.620613403,17,0,2,0,"0"
0.026562973,48,0,0.269858887,5,0,1,0,"0"
0.598768661,34,0,0.661440582,9,0,2,0,"0"
0,34,0,0.556822983,11,0,1,0,"0"
0.660885206,50,0,0.343235597,10,0,2,0,"0"
0.192154395,28,0,0.106566689,4,0,0,0,"0"
1.041369472,22,0,21,1,0,0,0,"0"
0.040094514,59,0,113,5,0,0,0,"0"
0.9999999,23,0,0.081836327,0,1,0,0,"1"
0.9999999,40,2,0.460507898,7,1,1,1,"1"
0.179264373,56,1,0.124650874,9,0,1,0,"0"
0.748550097,54,0,0.247115828,9,0,1,0,"0"
0,48,0,3552,4,11,1,0,"1"
0.840257721,33,1,0.561643836,8,0,0,0,"0"
0.031790019,45,0,2337,8,0,1,0,"0"
0.105892149,52,0,1879,14,0,1,0,"0"
0.970461426,44,3,0.413594379,8,0,2,1,"0"
0.419509016,49,0,1738,14,0,1,0,"0"
0.20677712,71,1,1.090740741,15,0,3,0,"0"
0.9999999,49,0,0.281184486,3,1,1,2,"0"
0.9999999,49,0,0.507423226,4,1,1,0,"1"
0.489552283,68,0,1465,14,0,2,0,"0"
0.9999999,44,0,0.424270166,4,0,3,0,"0"
0.016049198,29,0,0.137562604,3,0,0,0,"0"
0.431980801,32,0,0.143509549,8,0,0,0,"0"
0.026946801,45,0,0.298219137,5,0,1,0,"0"
0.246760363,64,0,2133,9,0,4,0,"0"
0.001997888,69,0,0.008260421,42,0,0,0,"0"
0.02958591,38,0,0.561322568,10,0,2,0,"0"
0.430928179,35,0,0.244918361,6,0,0,0,"0"
0,59,2,0.459441489,3,0,1,2,"0"
0.047834838,41,0,0.602011946,21,0,12,0,"0"
0.9999999,46,0,0,0,0,0,0,"1"
1.018196361,44,3,0.232810337,3,0,2,0,"1"
0.004208009,54,0,1008,11,0,0,0,"0"
0.024856433,79,0,0.00445587,2,0,0,0,"0"
0.9999999,42,0,0.045105566,3,0,0,0,"1"
0.05853885,48,0,0.251408835,26,0,1,0,"0"
0.9999999,25,0,0,1,0,0,0,"0"
0.025935879,44,0,0.201107011,6,0,1,0,"0"
0.104007558,80,0,0.205539359,7,0,1,0,"0"
0.963820712,55,0,0.319315165,11,0,2,0,"0"
0.183876005,65,0,0.424709677,18,0,2,0,"0"
0.02906742,57,0,29,6,0,0,0,"0"
0,58,0,0.340733847,12,0,1,0,"0"
0.060993901,31,0,0.070692579,19,0,0,0,"1"
0.833245213,57,0,0.211823767,11,0,2,0,"0"
0.9999999,53,0,0.245688578,5,0,0,0,"0"
0.08491186,29,0,0.139704038,10,0,0,0,"0"
0.010032999,70,0,0.274928775,6,0,0,0,"0"
0.293677247,34,0,0.080690561,5,0,0,0,"0"
0.60205306,77,3,1.062877872,7,0,2,0,"1"
0,44,0,0.205286646,7,0,1,0,"0"
0.205259003,50,0,0.692049051,23,0,2,0,"0"
0.009184845,63,0,0.1364053,7,0,1,0,"0"
0.027931471,80,0,0.039156627,3,0,0,0,"0"
0.005669068,86,0,0.00119952,3,0,0,0,"0"
0.384360837,31,0,0.20900529,9,0,2,0,"0"
0.378133672,47,0,0.135873707,6,0,0,0,"0"
0.102847757,46,1,0.585386758,13,0,1,0,"0"
0.361763824,37,1,0.521865889,3,0,1,0,"0"
0.949170902,32,0,0.256710737,8,0,2,0,"0"
0.095308556,66,1,0.664487347,10,0,2,0,"0"
0,54,0,0.233765479,10,0,2,0,"0"
0.247557793,58,2,0.599847173,11,0,1,0,"0"
0.974681222,39,1,4340,12,0,3,0,"1"
0,48,0,33,6,0,0,0,"0"
0.115407239,57,1,0.00869913,5,0,0,0,"0"
0.121276937,33,0,0.206058788,20,0,0,0,"0"
0.03421842,56,0,2292,4,0,2,0,"0"
0.036903706,58,0,0.202365647,9,0,2,0,"0"
0.9999999,43,0,0.069272446,1,1,0,0,"1"
0.9999999,50,0,0,0,0,0,0,"0"
0.001616129,47,4,0.000616903,7,0,0,0,"0"
0.000729433,63,0,1429,18,0,1,0,"0"
0.365495065,45,1,0.826391203,13,0,1,0,"0"
0.468569267,53,0,0.315447425,6,0,1,0,"0"
0.059526242,48,0,0.358910272,10,0,1,0,"0"
0.296212706,44,0,0.420052083,15,0,3,0,"0"
0.377264732,43,3,0.707087672,19,0,2,1,"0"
0.219154206,35,0,0.115245765,4,0,0,0,"0"
0.419533554,72,0,0.86320684,20,0,4,0,"0"
0,52,2,0.413208119,4,0,1,0,"0"
0.9999999,46,1,8416,11,0,2,0,"0"
0.189509017,67,0,0.042770388,24,0,1,0,"0"
0.003533274,43,0,0.348887037,11,0,2,0,"0"
0.38497277,40,0,0.409236996,8,0,1,0,"0"
0.576297444,50,0,0.259204471,8,0,0,1,"1"
0.011103065,65,0,9,2,0,0,0,"0"
0.273116872,46,0,0.382776445,8,0,2,0,"0"
0.314492118,53,0,0.430680446,14,0,2,0,"0"
0.142021863,51,0,1322,7,0,2,0,"0"
0.019693696,92,0,1232,12,0,1,0,"0"
0.173450782,63,0,0.222770711,13,0,1,0,"0"
0.101149808,43,1,0.41228796,9,0,1,0,"0"
0.134612637,65,0,0.041612671,7,0,1,0,"0"
0.211745431,49,0,1.208663057,10,0,1,0,"0"
0.623845566,29,0,0.24515097,7,0,0,1,"1"
0.00411755,58,0,0.127439812,9,0,1,0,"0"
0.024889952,47,0,0.644775391,15,0,2,0,"0"
0.069212848,59,0,2145,6,0,2,0,"0"
0.083633085,77,0,0.14557425,15,0,0,0,"0"
1.031996632,55,0,1.316683317,4,0,2,0,"1"
0.037451691,54,0,0.319842858,16,0,2,0,"0"
0.9999999,74,0,0.016327891,4,0,0,0,"0"
0.14638461,37,0,0.35508715,8,0,1,0,"0"
0.108736644,40,0,0.34166572,8,0,2,0,"0"
0.9999999,36,0,1236,8,0,1,0,"0"
0.024999219,54,1,0.477480034,15,0,6,0,"0"
0.078189826,53,0,0.092305655,7,0,0,0,"0"
0.108799209,46,1,0.429453154,21,0,2,0,"0"
0.835318336,43,1,0.658447184,8,1,0,0,"0"
0.009203751,60,0,0.234178679,9,0,2,0,"0"
0.163808712,46,1,0.56927692,6,0,2,0,"0"
0.049801976,82,0,0.142107237,10,0,1,0,"0"
0.962856674,30,0,0.614671503,16,0,0,0,"0"
0.530412721,61,0,0.4695102,7,0,2,0,"0"
0.9999999,38,0,0.021156559,3,0,0,0,"0"
0.304479559,38,0,0.249103186,12,0,2,0,"0"
0.008090174,84,0,2,4,0,0,0,"0"
0.9999999,60,0,0,1,0,0,0,"0"
0.014075014,71,0,0.008962427,4,0,0,0,"0"
0.035376665,80,1,0.494957041,12,0,1,1,"0"
0.658249812,49,1,0.59880015,8,0,2,0,"0"
0.321393833,54,0,0.403480152,14,0,1,0,"0"
0.010512551,67,0,0.229689188,8,0,1,0,"0"
0.9999999,67,1,0.184159938,2,2,0,1,"0"
0.870394585,46,1,1.004054376,9,0,4,0,"0"
0.127970502,36,0,1894,6,0,1,0,"0"
0.482247411,59,0,0.280901469,17,0,3,0,"0"
0.052573232,73,0,0.125443405,14,0,1,1,"0"
0.91541509,57,0,0.359602605,9,0,2,0,"0"
0.00026315,76,0,6,7,0,0,0,"0"
0.024747938,30,0,0.002908033,5,0,0,0,"0"
0.534073462,27,0,0.50219912,14,0,0,0,"0"
0.937158242,63,0,0.359646353,6,0,1,0,"0"
0.028728331,31,0,127,7,0,0,0,"0"
0.020783908,55,0,0.673492349,22,0,2,0,"0"
0.393734985,45,1,0.545622309,16,0,2,0,"0"
0.128458897,26,0,218,8,1,0,0,"0"
0.67179093,51,0,0.215956809,4,0,1,0,"0"
1.00669933,57,0,0.608595388,7,0,1,0,"0"
0.555506019,59,0,0.248766554,7,0,0,0,"0"
0,79,0,673,5,0,1,0,"0"
0.085075703,30,0,0.182798719,13,0,2,0,"0"
0.100786181,46,0,0.04350114,16,0,0,0,"0"
0.088072689,40,0,1456,5,0,2,0,"0"
0.100155551,36,0,0.115584843,10,0,2,0,"0"
0.957014329,27,0,0.7264,3,0,0,0,"0"
0.885410514,49,4,0.386295929,15,0,2,0,"1"
0.014715537,35,0,1556,7,0,1,0,"0"
0.823191184,44,0,0.421282464,6,0,0,0,"0"
0.220293725,55,0,0.146550493,10,0,1,0,"0"
0.011125976,73,2,33,11,0,0,0,"0"
0.005699715,95,0,3,1,0,0,0,"0"
0.305937694,50,0,2697,12,1,1,0,"0"
0.95380774,32,0,0.092524227,3,0,0,0,"0"
0.016654106,63,0,2093,10,0,1,0,"0"
0.9999999,56,0,0.306016783,4,0,1,0,"0"
0.292039632,51,0,0.202481903,14,0,0,0,"0"
0.19361792,44,0,0.271902953,6,0,2,0,"0"
0.973947767,31,0,0.548359052,11,0,2,0,"0"
0.754352698,35,0,0.563193768,6,0,2,0,"1"
0.635027237,43,0,0.298623734,7,0,1,0,"0"
0,33,2,0.130595293,3,1,0,1,"0"
0.088840974,41,0,0.292819114,7,0,1,0,"0"
0.20477525,54,0,0.347492201,15,0,3,0,"0"
0.9999999,66,2,1586,4,2,0,0,"0"
0.071540681,67,0,0.038147139,5,0,0,0,"0"
0.0893579,70,0,0.259855769,3,0,1,0,"0"
0.099193387,48,0,0.196665404,14,0,2,0,"0"
0.9999999,27,0,0,0,0,0,0,"1"
0.351228407,61,0,0.184138133,7,0,2,0,"0"
1.002532996,54,4,1148,8,0,0,1,"0"
0.9999999,32,0,466,1,1,0,0,"0"
0.210569377,43,1,0.536178905,9,0,2,0,"0"
0,76,0,0,10,0,0,0,"0"
0.692907381,34,0,0.121455777,11,0,0,0,"0"
0.587760816,39,0,0.396714048,7,0,2,0,"0"
0.013415549,65,0,0.490471149,4,0,2,0,"0"
0.432109402,53,0,0.287204753,11,0,1,0,"0"
0,35,0,0.354312354,9,0,2,0,"0"
0.377927934,50,1,0.299073666,12,0,0,0,"0"
0.666655809,75,1,0.498977505,16,0,1,0,"0"
0.88609406,40,0,0.856031993,11,0,2,0,"0"
0.630798289,33,1,0.099914603,6,0,0,0,"0"
0.917594821,67,0,0.586218718,8,0,0,0,"0"
0.566286743,26,0,0.215776441,6,0,0,0,"0"
0.280994494,72,1,0.458216713,6,0,0,0,"0"
0.982232725,35,0,0.799282235,8,0,1,0,"0"
0,57,0,3296,13,1,1,0,"0"
0.166037011,46,0,0.222086435,10,0,2,0,"0"
0.101647459,43,0,0.135440701,2,0,0,0,"0"
0.079022657,64,0,0.508282249,15,0,2,0,"0"
0.067450657,30,0,54,4,0,0,0,"0"
0.003627362,58,0,0.585377585,17,0,1,0,"0"
0.825793552,40,2,0.955522239,9,0,0,0,"1"
0.069895774,65,0,0.507199177,21,0,2,0,"0"
0.905549748,79,0,1.340198322,8,0,1,0,"0"
0.097793984,34,0,2342,6,0,2,0,"0"
0.088714412,37,0,0.674777162,6,0,2,0,"0"
0.9999999,50,0,0.199425081,1,0,0,0,"0"
0.019593271,85,0,0.166138977,4,0,1,0,"0"
0.017075195,67,0,0.320882852,9,0,1,0,"0"
0.00115006,51,2,2395,20,0,2,0,"0"
0.271061067,68,0,0.580449097,6,0,2,0,"0"
0.026722996,57,0,0.299981368,9,0,2,0,"0"
0.862600821,34,0,0.174386074,4,0,0,0,"0"
0.637729903,66,0,0.813820674,14,0,1,0,"0"
0.036390056,62,0,0.7455006,11,0,2,0,"0"
0.782983624,54,0,0.734455011,5,0,2,0,"0"
0.819865195,29,0,0.144757433,4,0,0,0,"0"
0.517291112,41,0,0.158148063,5,0,0,0,"0"
0.239036508,50,0,0.613541411,14,0,2,0,"0"
0.731361165,38,0,0.228304743,6,0,0,2,"0"
0.05826922,68,0,96,6,0,0,0,"0"
0.9999999,70,0,1402,5,0,2,0,"0"
0,77,0,0,5,0,0,0,"0"
0.9999999,51,0,1076,1,1,0,1,"1"
0.068370727,41,0,0.157451212,6,0,1,0,"0"
0.042707444,64,0,1198,5,0,1,0,"0"
0.418538579,47,0,1.087703912,25,0,7,0,"1"
0.707885432,53,0,5.968031968,14,0,2,0,"1"
0.19550075,58,0,0.198504246,10,0,0,0,"0"
0.021475298,40,0,0.725525837,10,0,2,0,"0"
0.018804419,29,0,0.45050707,19,0,2,0,"0"
0.029438822,50,0,0.135665834,3,0,0,0,"0"
1.238451935,52,3,0.266291231,5,2,1,3,"1"
0.250058634,56,1,0.748991405,19,0,2,0,"0"
0.001995665,54,0,0.098991001,8,0,0,0,"0"
0.884952648,44,0,0.066469909,5,0,0,0,"1"
0.004448972,72,0,0.000737282,8,0,0,0,"0"
0.334975369,39,0,0.490251625,9,0,2,0,"0"
0.668225543,50,0,0.6601958,16,0,4,0,"0"
1.050585401,49,3,0.7482892,13,0,1,0,"0"
8228,38,0,0.273372663,10,0,2,0,"0"
0.056339906,44,0,0.022389262,19,0,1,0,"0"
0.9999999,41,0,0.006381621,1,2,0,0,"0"
0.120240237,43,0,0.477932212,16,1,1,0,"1"
0.129883517,50,0,0.933103151,9,0,3,0,"0"
0.062613391,77,0,0.353329334,8,0,1,0,"0"
0.01744532,55,0,0.200079992,6,0,1,0,"0"
0.606664332,57,1,0.330381471,16,0,2,0,"0"
0.032088298,58,0,0.203319779,17,0,1,0,"0"
0.298059965,54,1,0.784431138,4,0,0,1,"0"
0.00061222,91,0,3,6,0,0,0,"0"
0.197760172,51,0,4926,12,0,2,0,"0"
0.905103163,49,0,0.321893428,5,0,2,0,"0"
0.9999999,42,0,0.019303688,2,2,0,0,"1"
0.098663943,50,0,0.379724055,7,0,1,0,"0"
0.136859209,58,0,0.801878179,16,0,2,0,"0"
0.307038014,28,0,0.888555722,13,0,1,0,"0"
0.284214473,47,0,0.613709063,4,0,2,0,"0"
0.081257253,38,1,0.198927401,9,0,2,0,"0"
0.002682497,52,1,4940,16,0,1,0,"0"
0.008719302,35,3,0.032468678,4,0,0,2,"0"
0.448777794,63,0,0.391885714,12,0,2,0,"0"
0.435088052,56,0,1.083987784,17,0,4,0,"0"
0.512061997,37,0,753,3,0,0,0,"0"
0.201945633,64,0,0.132680692,10,0,0,0,"0"
0.154622556,62,0,0.329995075,6,0,3,0,"0"
0.216495264,50,0,2291.5,9,0,2,0,"0"
0.014089628,35,0,0.164925034,4,0,0,0,"0"
0.642063747,75,0,0.615415577,12,0,0,0,"0"
0.055496994,35,1,1653,16,0,2,0,"0"
0.145655849,51,0,0.417848207,18,0,1,0,"0"
0.0828247,43,0,0.669666427,11,0,4,0,"0"
0.568589312,45,0,0.18075915,10,0,0,0,"0"
0.015657014,79,0,0.19020368,12,0,3,0,"0"
0.425119498,60,1,0.741551642,22,0,1,0,"0"
0.458445364,47,0,0.153030059,7,0,0,0,"0"
0.405315615,29,0,1.086655113,7,0,0,0,"0"
0.134253114,38,0,0.495154592,8,0,2,1,"0"
0.642714305,49,0,0.068538791,1,0,0,0,"0"
0.079906275,63,0,0.770945427,10,0,0,0,"0"
0,35,0,1.536963957,7,0,1,0,"0"
0.020340471,35,0,0.430172675,13,0,2,0,"0"
0.434023582,38,0,0.264905391,6,0,0,0,"0"
0.137916378,44,0,0.368498303,8,0,3,0,"0"
0.052903901,88,0,27,4,0,0,0,"0"
0.066947001,34,2,0.102916744,5,0,1,0,"0"
0.66460713,29,0,0.231692077,5,0,0,0,"0"
0.998484925,47,2,0.894780889,14,0,5,1,"1"
0.094890268,57,0,0.826080671,16,0,3,0,"0"
0.9999999,44,0,0,0,0,0,0,"0"
0.436867374,51,0,0.064838661,3,0,0,0,"0"
0,69,0,0.00419916,7,0,0,0,"0"
0.10188215,56,0,786,10,0,1,0,"0"
0,82,0,48,2,0,0,0,"0"
0.766204385,53,0,0.537858368,13,0,0,0,"0"
0.200765799,61,0,0.120279276,15,0,0,0,"0"
0.229843917,62,0,5796,14,0,5,0,"0"
0,52,0,0.243864143,5,0,2,0,"0"
0.9999999,25,0,14,0,0,0,1,"1"
0.787511231,48,2,1.554174067,6,1,1,1,"1"
0.408419835,54,0,0.194555556,10,0,1,0,"0"
0.571336948,37,0,0.185048454,3,0,1,0,"0"
0.097998367,34,0,0.232301416,8,0,2,0,"0"
0.090996416,60,0,0.236541999,9,0,1,0,"0"
0.243738697,54,9,0.496943627,30,0,1,2,"0"
0.9999999,72,0,0,1,0,0,0,"0"
1.035602748,34,3,1.531609195,8,0,0,2,"0"
0.79654389,45,1,0.9701458,12,0,1,0,"0"
0.419395151,36,0,0.134247358,5,0,0,1,"0"
0.070941153,47,0,604,3,0,1,0,"0"
0.051485075,46,0,0.291006581,9,0,1,0,"0"
0.9999999,32,0,0.122371596,4,0,0,0,"1"
0.348940159,40,0,0.677768526,5,0,1,0,"0"
0.330852128,30,1,1659,6,0,1,0,"0"
0.088306799,77,0,0.008352316,2,0,0,0,"0"
0.931126627,61,0,0.382672746,12,0,0,0,"0"
0.957736151,79,0,0.642764016,4,0,0,0,"0"
0.702957772,44,0,4937,16,0,1,0,"0"
0.156000651,61,0,0.330805034,20,0,1,0,"0"
0.012662446,29,0,0.869297796,5,0,2,0,"0"
1.115512773,25,2,0.426594927,5,3,0,1,"1"
0.892931097,60,3,0.399768868,13,0,2,0,"1"
0.016030276,44,0,0.09319318,10,0,0,0,"0"
0.57685992,46,0,0.512050046,17,0,2,0,"0"
0.025303614,38,0,0.057282972,6,0,0,0,"0"
0.870823102,45,0,0.293823577,16,0,0,0,"0"
0.011074723,65,0,0.246828143,9,0,1,0,"0"
0.289873145,52,0,0.385497201,16,0,1,0,"0"
0.9999999,46,0,0,0,1,0,0,"1"
1.00313917,29,1,2.568862275,12,0,0,1,"0"
0.086012935,56,0,0.445487252,9,0,1,0,"0"
0.077629306,36,3,0.318013224,5,0,1,1,"0"
0.714043389,44,0,3649,9,0,2,0,"0"
0.136984779,78,0,0.010854042,3,0,0,0,"0"
0.117239155,27,0,0.025371829,6,0,0,1,"1"
0.040495034,50,0,82,11,0,0,0,"0"
0.355425281,49,0,0.08623922,11,0,0,0,"0"
0.521264119,58,2,0.366711773,9,0,0,0,"0"
0.029877646,69,0,0.386485089,11,0,2,0,"0"
0.081757706,40,0,0.622075585,12,0,2,0,"0"
0.054024256,50,0,0.44988847,14,0,6,0,"0"
0.071901338,70,0,0.006142506,8,0,0,0,"0"
0.9999999,49,0,0.128992929,3,0,0,0,"0"
0.007898746,65,0,0.003332223,7,0,0,0,"0"
0.127745985,64,0,0.29129979,11,0,3,0,"0"
0.9999999,39,1,529,2,0,0,0,"0"
0.608130623,30,0,0.104986877,2,0,0,0,"0"
0.385905592,41,0,0.070308106,11,0,0,0,"0"
0.940410441,41,0,0.477671629,11,0,1,0,"0"
0.031128096,71,0,0.151191454,8,0,1,0,"0"
0.68475932,73,2,0.197000682,3,0,1,1,"0"
0.931610831,40,1,0.262142533,12,2,1,2,"0"
0.308691309,56,0,0.002051516,2,0,0,0,"0"
0.635881614,54,1,0.701767677,14,0,1,0,"0"
0,82,0,0.063787243,6,0,0,0,"0"
0.09989678,72,0,0.320757232,16,0,1,0,"0"
0.015465657,52,0,0.231933733,19,0,0,0,"0"
0.67520117,31,0,0.403830142,6,0,0,0,"0"
0.9999999,25,0,0.042377869,1,0,0,0,"0"
1.053489952,36,3,0.330166955,17,0,1,1,"0"
0.575884823,46,0,0.583756345,5,0,2,0,"0"
0.290596839,39,0,0.167977379,20,1,0,0,"0"
0.497049142,66,0,0.535130565,6,0,1,0,"0"
0.250143803,42,0,1314,9,0,1,0,"0"
0.068527282,63,0,0.277589134,6,0,1,0,"0"
0.035604855,47,0,0.173991907,8,0,1,0,"0"
0.9999999,25,0,1055,1,5,1,1,"1"
0.066335588,50,0,0.433951783,10,0,2,0,"0"
0.017049148,61,0,0.221656291,7,0,1,0,"0"
0.005203146,41,0,0.366823274,7,0,2,0,"0"
0.189360395,61,1,0.230908542,6,0,1,0,"0"
0.850170621,43,0,0.505373657,9,1,1,0,"1"
0.366767984,52,0,0.246690734,3,0,1,0,"0"
0,52,0,2351,5,0,3,0,"0"
0.272608269,44,0,0.27628317,9,0,1,0,"0"
0.194585448,46,0,0.461680859,8,0,1,0,"0"
0.058086638,68,0,0.356348168,11,0,1,0,"0"
0.035171631,45,0,906,14,0,1,0,"0"
0.416424487,49,0,0.259585167,11,0,1,0,"0"
0.966754156,39,2,0.077406455,2,0,0,0,"0"
0.875370821,44,0,0.564673157,4,0,2,0,"0"
0.162301638,84,0,37,2,0,0,0,"0"
0.089396963,38,0,0.885984972,17,0,2,0,"0"
0.260265229,47,0,0.202159568,10,1,0,0,"0"
0.085737266,59,0,0.080068729,9,0,0,0,"0"
0.083301285,26,0,0.00542281,2,0,0,0,"0"
0.817318268,61,0,0.100958638,4,0,0,0,"0"
0.262808838,46,0,0.030982774,6,0,0,0,"0"
0.029598027,57,0,0.004104831,2,0,0,0,"0"
0.227355695,58,0,0.449677849,10,0,2,0,"0"
1.152450091,32,1,0.24790084,2,1,0,0,"1"
0.00716912,81,0,0.002030933,3,0,0,0,"0"
